time_s,agent_id,source,current_exit,current_fed,route_rank,exit_id,path,path_length_m,k_ave_route,travel_time_s,fed_max_route,composite_cost,rejected,rejection_reason,queue_time_s,exit_count,exit_capacity
99.0,43,jps-checkpoints_0,exit_B_right,0.0020649083170710546,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.1364369663325222,15.24490418909281,0.002569768679054814,120.30502465671755,True,next_node_not_visible,0.0,1,1.3
100.0,49,jps-checkpoints_0,exit_B_right,4.5142022875695366e-05,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.3675301000475883,9.511724693617193,0.00023458000001829344,86.21650130261754,False,fallback: next_node_not_visible,0.0,10,1.3
100.0,49,jps-checkpoints_0,exit_B_right,4.5142022875695366e-05,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.1363369172269648,15.244768607807,0.0005330215243008347,120.27565276566983,True,next_node_not_visible,0.0,1,1.3
101.0,42,jps-checkpoints_0,exit_A_left,0.0004243488971776617,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.4821858331561089,9.611742656193213,0.0008984419737293923,92.52920524332328,False,fallback: next_node_not_visible,0.0,10,1.3
101.0,42,jps-checkpoints_0,exit_A_left,0.0004243488971776617,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.1957433873956853,15.32569979308468,0.0008498830608187284,125.62540369621988,True,next_node_not_visible,0.0,1,1.3
101.0,47,jps-checkpoints_0,exit_B_right,0.0001234031652290376,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.4821858331561089,9.611742656193213,0.0005974962417807681,92.5261957860038,False,fallback: next_node_not_visible,0.0,11,1.3
101.0,47,jps-checkpoints_0,exit_B_right,0.0001234031652290376,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.1957433873956853,15.32569979308468,0.0005489373288701043,125.62239423890038,True,next_node_not_visible,0.0,0,1.3
102.0,50,jps-checkpoints_0,exit_B_right,5.602835189052706e-05,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.4482067972421646,9.581882995239354,0.0005929277085421306,90.65730312540447,False,fallback: next_node_not_visible,0.0,11,1.3
102.0,50,jps-checkpoints_0,exit_B_right,5.602835189052706e-05,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.2289049598303707,15.371251605655967,0.00048027360833047456,128.60624912081667,True,next_node_not_visible,0.0,0,1.3
102.0,51,jps-checkpoints_0,exit_B_right,2.479471198388833e-05,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.4482067972421646,9.581882995239354,0.0005616940686354919,90.6569907890054,False,fallback: next_node_not_visible,0.0,11,1.3
102.0,51,jps-checkpoints_0,exit_B_right,2.479471198388833e-05,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.2289049598303707,15.371251605655967,0.00044903996842383584,128.60593678441762,True,next_node_not_visible,0.0,0,1.3
104.0,39,jps-checkpoints_0,exit_B_right,0.0006637595350347089,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.357058435678482,9.502693554512494,0.0011223714580543107,85.64943767689705,False,fallback: next_node_not_visible,0.0,11,1.3
104.0,39,jps-checkpoints_0,exit_B_right,0.0006637595350347089,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.3958361690694636,15.604728544644102,0.0015588924824459704,143.6408441410762,True,next_node_not_visible,0.0,0,1.3
105.0,41,jps-checkpoints_0,exit_B_right,0.0006799614368543743,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.574613556265831,9.693914760269204,0.0014412987868260602,97.61815858248896,False,fallback: next_node_not_visible,0.0,11,1.3
105.0,41,jps-checkpoints_0,exit_B_right,0.0006799614368543743,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.5379040891473943,15.8090905374337,0.001695374016949212,156.42832176343498,True,next_node_not_visible,0.0,0,1.3
105.0,52,jps-checkpoints_0,exit_B_right,7.823172215783905e-05,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.574613556265831,9.693914760269204,0.0008395690721295251,97.612141285342,False,fallback: next_node_not_visible,0.0,11,1.3
105.0,52,jps-checkpoints_0,exit_B_right,7.823172215783905e-05,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.5379040891473943,15.8090905374337,0.0010936443022526766,156.422304466288,True,next_node_not_visible,0.0,0,1.3
108.0,46,jps-checkpoints_0,exit_B_right,0.0005909077686574,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.5638892017304897,9.684308379616814,0.0012662299808137338,97.02656839498508,False,,0.0,13,1.3
108.0,46,jps-checkpoints_0,exit_B_right,0.0005909077686574,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.6259607835249468,15.93846746305416,0.001528533016942583,164.35175584741467,True,next_node_not_visible,0.0,0,1.3
108.0,53,jps-checkpoints_0,exit_B_right,9.04620238999129e-05,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.5638892017304897,9.684308379616814,0.0007657842360562467,97.0215639375375,False,fallback: next_node_not_visible,0.0,13,1.3
108.0,53,jps-checkpoints_0,exit_B_right,9.04620238999129e-05,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.6259607835249468,15.93846746305416,0.001028087272185096,164.3467513899671,True,next_node_not_visible,0.0,0,1.3
111.0,42,jps-checkpoints_0,exit_B_right,0.000964966036491485,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.576335497200489,9.695458971268659,0.0018462314826437859,97.71691466085333,False,fallback: next_node_not_visible,0.0,11,1.3
111.0,42,jps-checkpoints_0,exit_B_right,0.000964966036491485,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.6637241027571938,15.994602131690353,0.0018066941547254783,167.75323618969472,True,next_node_not_visible,0.0,0,1.3
113.0,54,jps-checkpoints_0,exit_B_right,0.00022906346065529185,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.7900482192635536,9.891010048955602,0.001109683266835111,109.4637488921638,False,fallback: next_node_not_visible,0.0,10,1.3
113.0,54,jps-checkpoints_0,exit_B_right,0.00022906346065529185,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.7578273686495693,16.136220951644674,0.0010200577674939616,176.21466375613616,True,next_node_not_visible,0.0,0,1.3
114.0,39,jps-checkpoints_0,exit_B_right,0.0010837214358445499,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.8966924026608467,9.991571712186095,0.0016975220038354813,115.33505736638493,False,fallback: next_node_not_visible,0.0,11,1.3
114.0,39,jps-checkpoints_0,exit_B_right,0.0010837214358445499,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.7710865627635608,16.156376932600764,0.001910894465279314,177.41689959337327,True,next_node_not_visible,0.0,0,1.3
114.0,55,jps-checkpoints_0,exit_B_right,0.00022422782809571257,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.8966924026608467,9.991571712186095,0.000838028396086644,115.32646243030743,False,fallback: next_node_not_visible,0.0,11,1.3
114.0,55,jps-checkpoints_0,exit_B_right,0.00022422782809571257,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.7710865627635608,16.156376932600764,0.0010514008575304766,177.4083046572958,True,next_node_not_visible,0.0,0,1.3
114.0,56,jps-checkpoints_0,exit_B_right,0.00015180096643702202,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.8966924026608467,9.991571712186095,0.0007656015344279535,115.32573816169085,False,fallback: next_node_not_visible,0.0,11,1.3
114.0,56,jps-checkpoints_0,exit_B_right,0.00015180096643702202,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.7710865627635608,16.156376932600764,0.000978973995871786,177.40758038867918,True,next_node_not_visible,0.0,0,1.3
114.0,57,jps-checkpoints_0,exit_B_right,0.0001217600989059196,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.8966924026608467,9.991571712186095,0.0007355606668968511,115.32543775301554,False,fallback: next_node_not_visible,0.0,11,1.3
114.0,57,jps-checkpoints_0,exit_B_right,0.0001217600989059196,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.7710865627635608,16.156376932600764,0.0009489331283406837,177.4072799800039,True,next_node_not_visible,0.0,0,1.3
116.0,58,jps-checkpoints_0,exit_B_right,8.701591117034754e-05,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.7958580926060677,9.896436388518786,0.0008471951867211477,109.78066704520093,False,fallback: next_node_not_visible,0.0,9,1.3
116.0,58,jps-checkpoints_0,exit_B_right,8.701591117034754e-05,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.889818007295782,16.339136376516677,0.0010249695180139808,188.09387035180052,True,next_node_not_visible,0.0,0,1.3
118.0,53,jps-checkpoints_0,exit_B_right,0.0006108731953738697,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.8634214624762535,9.95997963690772,0.0014119551524746157,113.50229998771869,False,fallback: next_node_not_visible,0.0,10,1.3
118.0,53,jps-checkpoints_0,exit_B_right,0.0006108731953738697,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.8734042536128652,16.31362531707231,0.0014564301912992047,186.62094712707085,True,next_node_not_visible,0.0,0,1.3
119.0,60,jps-checkpoints_0,exit_B_right,8.394074231953182e-05,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.9376225546002388,10.0307125188608,0.0009831368767680396,117.57907187178081,False,fallback: next_node_not_visible,0.0,9,1.3
119.0,60,jps-checkpoints_0,exit_B_right,8.394074231953182e-05,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.8593685735355723,16.291873478350386,0.000885431987670208,185.3520259380782,True,next_node_not_visible,0.0,0,1.3
120.0,59,jps-checkpoints_0,exit_B_right,0.00022500096255899794,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,2.0427632480859756,10.13267669829278,0.0011179157901951842,123.36315780263061,False,fallback: next_node_not_visible,0.0,10,1.3
120.0,59,jps-checkpoints_0,exit_B_right,0.00022500096255899794,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,1.8615753000432795,16.29528951580144,0.001060135449611978,185.55237835839128,True,next_node_not_visible,0.0,0,1.3
123.0,54,jps-checkpoints_0,exit_B_right,0.0007392584112565766,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.8703225255012512,9.96651603712692,0.0012414075477909332,113.88015297804672,False,,0.0,10,1.3
123.0,54,jps-checkpoints_0,exit_B_right,0.0007392584112565766,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.1643377325751563,16.777952540570197,0.00167412605274443,212.80713719229152,True,next_node_not_visible,0.0,0,1.3
123.0,62,jps-checkpoints_0,exit_B_right,0.00015073593610056207,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.8703225255012512,9.96651603712692,0.0006528850726349187,113.87426775329517,False,fallback: next_node_not_visible,0.0,10,1.3
123.0,62,jps-checkpoints_0,exit_B_right,0.00015073593610056207,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.1643377325751563,16.777952540570197,0.0010856035775884156,212.80125196753994,True,next_node_not_visible,0.0,0,1.3
124.0,55,jps-checkpoints_0,exit_B_right,0.0009048423358049025,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.7764760851860046,9.878357025163918,0.0012211324633853216,108.71839600986411,False,fallback: next_node_not_visible,0.0,9,1.3
124.0,55,jps-checkpoints_0,exit_B_right,0.0009048423358049025,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.2170768000862817,16.864968304926425,0.001999029901699153,217.55690230678235,True,next_node_not_visible,0.0,0,1.3
124.0,56,jps-checkpoints_0,exit_B_right,0.000978179497197383,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.7764760851860046,9.878357025163918,0.001294469624777802,108.71912938147803,False,,0.0,9,1.3
124.0,56,jps-checkpoints_0,exit_B_right,0.000978179497197383,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.2170768000862817,16.864968304926425,0.002072367063091634,217.55763567839628,True,next_node_not_visible,0.0,0,1.3
125.0,61,jps-checkpoints_0,exit_B_right,0.0002797576761544881,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.72759148478508,9.833049967846238,0.000856171402559585,106.02609337720499,False,fallback: next_node_not_visible,0.0,7,1.3
125.0,61,jps-checkpoints_0,exit_B_right,0.0002797576761544881,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.144580591808666,16.745585395685797,0.0014007262455709173,211.02626052523564,True,next_node_not_visible,0.0,0,1.3
126.0,58,jps-checkpoints_0,exit_B_right,0.0010069375421313692,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.5582379177212715,9.679253876754528,0.0015343308349620374,96.71842878301955,False,,0.0,8,1.3
126.0,58,jps-checkpoints_0,exit_B_right,0.0010069375421313692,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.1435411193154077,16.743885937066022,0.0020752858617829398,210.93945359700453,True,next_node_not_visible,0.0,0,1.3
128.0,63,jps-checkpoints_0,exit_B_right,0.00032484381383585136,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.53483559563756,9.658378905113889,0.0009222530356545439,95.42518029042233,False,fallback: next_node_not_visible,0.0,8,1.3
128.0,63,jps-checkpoints_0,exit_B_right,0.00032484381383585136,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.0890658660368486,16.655303207139994,0.0012998257758996769,206.0289262010754,True,next_node_not_visible,0.0,0,1.3
129.0,60,jps-checkpoints_0,exit_B_right,0.0008760492570308252,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.5872584618628025,9.70526599363882,0.0013857971753785854,98.31307337420792,False,,0.0,8,1.3
129.0,60,jps-checkpoints_0,exit_B_right,0.0008760492570308252,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.0841480601917612,16.64735242053218,0.0019922930395897404,205.59324834765442,True,next_node_not_visible,0.0,0,1.3
130.0,59,jps-checkpoints_0,exit_B_right,0.0011736326875984781,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.8293018750846386,9.927788555839507,0.0017065517412292283,111.62866864706741,False,fallback: next_node_not_visible,0.0,8,1.3
130.0,59,jps-checkpoints_0,exit_B_right,0.0011736326875984781,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.093710119074041,16.66281870729611,0.0023372749938820074,206.45728346660252,True,next_node_not_visible,0.0,0,1.3
131.0,65,jps-checkpoints_0,exit_B_right,0.00024377713174637795,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.8971903286874294,9.992046034859571,0.0008448941846094065,115.35391701965472,False,fallback: next_node_not_visible,0.0,7,1.3
131.0,65,jps-checkpoints_0,exit_B_right,0.00024377713174637795,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.1407198147340254,16.739275056442416,0.0014091486588315694,210.67887481265058,True,next_node_not_visible,0.0,0,1.3
132.0,64,jps-checkpoints_0,exit_B_right,0.0004080552949430648,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.940405711531639,10.033385142368765,0.0010518522810190336,117.73283265705034,False,fallback: next_node_not_visible,0.0,8,1.3
132.0,64,jps-checkpoints_0,exit_B_right,0.0004080552949430648,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.1862006079066885,16.813915556358275,0.0015229069928663903,214.7732837815306,True,next_node_not_visible,0.0,0,1.3
132.0,66,jps-checkpoints_0,exit_B_right,0.00017856180888627517,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.940405711531639,10.033385142368765,0.000822358794962244,117.73053772218978,False,fallback: next_node_not_visible,0.0,8,1.3
132.0,66,jps-checkpoints_0,exit_B_right,0.00017856180888627517,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.1862006079066885,16.813915556358275,0.0012934135068096006,214.77098884667004,True,next_node_not_visible,0.0,0,1.3
133.0,62,jps-checkpoints_0,exit_B_right,0.0011600789798684855,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.9739236235618591,10.065684103854023,0.002071045807593344,119.58650975397819,False,fallback: next_node_not_visible,0.0,8,1.3
133.0,62,jps-checkpoints_0,exit_B_right,0.0011600789798684855,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.2380170171911065,16.89976904507824,0.0024702708623567902,219.44623425582316,True,next_node_not_visible,0.0,0,1.3
135.0,61,jps-checkpoints_0,exit_B_right,0.0013456994810497746,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.7994759231805801,9.8998184002681,0.0018102258441514872,109.98927803337342,False,fallback: next_node_not_visible,0.0,8,1.3
135.0,61,jps-checkpoints_0,exit_B_right,0.0013456994810497746,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.2071045637130737,16.848445684062778,0.002534862914212334,216.66475936331875,True,next_node_not_visible,0.0,0,1.3
138.0,63,jps-checkpoints_0,exit_B_right,0.0014433590747525162,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.6049790009856224,9.721218388638007,0.0018363928020517608,99.29220898222975,False,fallback: next_node_not_visible,0.0,9,1.3
138.0,63,jps-checkpoints_0,exit_B_right,0.0014433590747525162,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.1241101785139604,16.712181195099767,0.0025227511416714876,209.19514357767318,True,next_node_not_visible,0.0,0,1.3
139.0,67,jps-checkpoints_0,exit_B_right,0.0004749108038670178,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.729784607887268,9.835073684453263,0.0009429573430815012,106.14758300723057,False,fallback: next_node_not_visible,0.0,9,1.3
139.0,67,jps-checkpoints_0,exit_B_right,0.0004749108038670178,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.112769983031533,16.693733243610925,0.0016657864745455216,208.16595633758345,True,next_node_not_visible,0.0,0,1.3
140.0,69,jps-checkpoints_0,exit_B_right,0.000322607905772487,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.839102327823639,9.9370137469108,0.0008624535949090011,112.15925256624924,False,fallback: next_node_not_visible,0.0,8,1.3
140.0,69,jps-checkpoints_0,exit_B_right,0.000322607905772487,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.164280826395208,16.777859134319485,0.0015633986991947196,212.80090836256068,True,next_node_not_visible,0.0,0,1.3
141.0,68,jps-checkpoints_0,exit_B_right,0.0005659978186337806,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.772043839097023,9.874231941795722,0.0008364342367441341,108.47077549270371,False,fallback: next_node_not_visible,0.0,8,1.3
141.0,68,jps-checkpoints_0,exit_B_right,0.0005659978186337806,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.1249383471228858,16.71353003712493,0.0018666967908215447,209.26311820896794,True,next_node_not_visible,0.0,0,1.3
142.0,64,jps-checkpoints_0,exit_B_right,0.001677098378173236,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,2.095066972076893,10.184176259205364,0.0020076386596521198,126.24875985082562,False,fallback: next_node_not_visible,0.0,9,1.3
142.0,64,jps-checkpoints_0,exit_B_right,0.001677098378173236,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.2348960529674184,16.894573180947155,0.002737312246672375,219.16801788953435,True,next_node_not_visible,0.0,0,1.3
142.0,66,jps-checkpoints_0,exit_B_right,0.003497313306109423,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,2.095066972076893,10.184176259205364,0.003827853587588307,126.266962000105,False,fallback: next_node_not_visible,0.0,9,1.3
142.0,66,jps-checkpoints_0,exit_B_right,0.003497313306109423,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.2348960529674184,16.894573180947155,0.0045575271746085624,219.18622003881373,True,next_node_not_visible,0.0,0,1.3
143.0,70,jps-checkpoints_0,exit_B_right,0.00043275409406856537,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.8534394279122353,9.950540223621697,0.0007641518952658604,112.94681005412559,False,fallback: next_node_not_visible,0.0,9,1.3
143.0,70,jps-checkpoints_0,exit_B_right,0.00043275409406856537,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.274291580373591,16.960395186753594,0.001220757933939253,222.69844981296256,True,next_node_not_visible,0.0,0,1.3
144.0,72,jps-checkpoints_0,exit_B_right,0.000278630171223996,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,1.826528511941433,9.92518109064625,0.0006034147696866786,111.46510230447568,False,fallback: next_node_not_visible,0.0,9,1.3
144.0,72,jps-checkpoints_0,exit_B_right,0.000278630171223996,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.2242894714528862,16.87693891692835,0.0011400193093770244,218.19745262385354,True,next_node_not_visible,0.0,0,1.3
147.0,71,jps-checkpoints_0,exit_B_right,0.0006589522689905663,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,2.54303041100502,10.647670008872453,0.0015689912209545394,150.88236251748566,False,fallback: next_node_not_visible,0.0,9,1.3
147.0,71,jps-checkpoints_0,exit_B_right,0.0006589522689905663,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.1133986711502075,16.694754911566157,0.0014258200383592088,208.22013860390226,True,next_node_not_visible,0.0,0,1.3
149.0,67,jps-checkpoints_0,exit_B_right,0.0012698578995167268,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,2.7435371577739716,10.869079982429218,0.0023543347433602315,161.91808702500205,False,fallback: next_node_not_visible,0.0,10,1.3
149.0,67,jps-checkpoints_0,exit_B_right,0.0012698578995167268,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.3839676163413306,17.14637293274685,0.002011587112038337,232.57720134184015,True,next_node_not_visible,0.0,0,1.3
150.0,69,jps-checkpoints_0,exit_B_right,0.0010059187815369482,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,2.3268275186419487,10.418817676633553,0.0015594535504108518,138.99110806081129,False,fallback: next_node_not_visible,0.0,11,1.3
150.0,69,jps-checkpoints_0,exit_B_right,0.0010059187815369482,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.412010756405917,17.194582311919646,0.0017663782293239724,235.09863185882574,True,next_node_not_visible,0.0,0,1.3
150.0,73,jps-checkpoints_0,exit_B_right,0.0006321924608344488,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,2.3268275186419487,10.418817676633553,0.0011857272297083523,138.98737079760426,False,fallback: next_node_not_visible,0.0,11,1.3
150.0,73,jps-checkpoints_0,exit_B_right,0.0006321924608344488,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.412010756405917,17.194582311919646,0.0013926519086214732,235.09489459561874,True,next_node_not_visible,0.0,0,1.3
153.0,70,jps-checkpoints_0,exit_B_right,0.001202174936129152,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,2.5483132898807526,10.653387872558291,0.0016389043387918505,151.17361998682932,False,fallback: next_node_not_visible,0.0,9,1.3
153.0,70,jps-checkpoints_0,exit_B_right,0.001202174936129152,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.389942396770824,17.156621590478103,0.0022780667372818133,233.11759637674697,True,next_node_not_visible,0.0,0,1.3
154.0,72,jps-checkpoints_0,exit_B_right,0.00661177984914592,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,2.8910210877656937,11.037908219944873,0.007480787420781436,170.08096770132096,False,fallback: next_node_not_visible,0.0,9,1.3
154.0,72,jps-checkpoints_0,exit_B_right,0.00661177984914592,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.307101997462186,17.015607530126836,0.007809050030670244,225.71727027190346,True,next_node_not_visible,0.0,0,1.3
154.0,74,jps-checkpoints_0,exit_B_right,0.0008045913299458789,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,2.8910210877656937,11.037908219944873,0.0016735989015813943,170.02289581612897,False,fallback: next_node_not_visible,0.0,9,1.3
154.0,74,jps-checkpoints_0,exit_B_right,0.0008045913299458789,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.307101997462186,17.015607530126836,0.0020018615114702027,225.65919838671147,True,next_node_not_visible,0.0,0,1.3
155.0,77,jps-checkpoints_0,exit_B_right,0.00041011820592747647,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,2.8732081800699234,11.017239422685451,0.0008987064879548978,169.03543696872535,False,fallback: next_node_not_visible,0.0,9,1.3
155.0,77,jps-checkpoints_0,exit_B_right,0.00041011820592747647,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.3201464197852393,17.03765827253509,0.0016795155963082917,226.82997293663462,True,next_node_not_visible,0.0,0,1.3
156.0,75,jps-checkpoints_0,exit_B_right,0.0008777201102298185,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,3.458703100681305,11.73980563137001,0.0027594516719442867,201.2562650541912,False,fallback: next_node_not_visible,0.0,10,1.3
156.0,75,jps-checkpoints_0,exit_B_right,0.0008777201102298185,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.389813108877702,17.156399690740873,0.0022678796089932165,233.1058585950831,True,next_node_not_visible,0.0,0,1.3
157.0,71,jps-checkpoints_0,exit_B_right,0.005011959651848283,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,3.372871518135071,11.62800760021012,0.006120973364836401,196.56914323107725,False,fallback: next_node_not_visible,0.0,10,1.3
157.0,71,jps-checkpoints_0,exit_B_right,0.005011959651848283,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.487917889248241,17.32644584425911,0.0066547337928562315,241.97915737027026,True,next_node_not_visible,0.0,0,1.3
157.0,76,jps-checkpoints_0,exit_B_right,0.0007787952323740644,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,3.372871518135071,11.62800760021012,0.001887808945362183,196.5268115868825,False,fallback: next_node_not_visible,0.0,10,1.3
157.0,76,jps-checkpoints_0,exit_B_right,0.0007787952323740644,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.487917889248241,17.32644584425911,0.0024215693733820134,241.9368257260755,True,next_node_not_visible,0.0,0,1.3
160.0,73,jps-checkpoints_0,exit_B_right,0.007500340931087508,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,3.0050321221351624,11.172057281832743,0.008583111897573985,176.36259783640966,False,fallback: next_node_not_visible,0.0,11,1.3
160.0,73,jps-checkpoints_0,exit_B_right,0.007500340931087508,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.5506878224286167,17.43702532645994,0.008512993247928424,247.6470339510548,True,next_node_not_visible,0.0,0,1.3
160.0,78,jps-checkpoints_0,exit_B_right,0.0007395271260596426,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,3.0050321221351624,11.172057281832743,0.001822298092546119,176.2949896983594,False,fallback: next_node_not_visible,0.0,11,1.3
160.0,78,jps-checkpoints_0,exit_B_right,0.0007395271260596426,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.5506878224286167,17.43702532645994,0.0017521794429005595,247.57942581300452,True,next_node_not_visible,0.0,0,1.3
163.0,80,jps-checkpoints_0,exit_B_right,0.0006846501120129408,1,exit_B_right,jps-checkpoints_0 > exit_B_right,11.0,3.7473493963479996,12.132073512848475,0.0020229802628172,217.12444660176814,False,fallback: next_node_not_visible,0.0,11,1.3
163.0,80,jps-checkpoints_0,exit_B_right,0.0006846501120129408,2,exit_A_left,jps-checkpoints_0 > exit_A_left,18.0,2.5341226946223867,17.407706286760384,0.001907146120969675,246.0901139772245,True,next_node_not_visible,0.0,0,1.3
